_id	Month Year	Age	Sex	Homicide (Murder)	Other Homicide	Attempted Murder	Conspiracy to Murder	Manslaughter (excl. by driving)	Manslaughter Unlawful Striking Causing Death	Driving Causing Death	Assault	Grievous Assault	Serious Assault	Serious Assault (Other)	Common Assault'	Sexual Offences	Rape and Attempted Rape	Other Sexual Offences	Robbery	Armed Robbery	Unarmed Robbery	Other Offences Against the Person	Kidnapping & Abduction etc.	Extortion	Stalking	Life Endangering Acts	Offences Against the Person	Unlawful Entry	Unlawful Entry With Intent - Dwelling	Unlawful Entry Without Violence - Dwelling	Unlawful Entry With Violence - Dwelling	Unlawful Entry With Intent - Shop	Unlawful Entry With Intent - Other	Arson	Other Property Damage	Unlawful Use of Motor Vehicle	Other Theft (excl. Unlawful Entry)	Stealing from Dwellings	Shop Stealing	Vehicles (steal from/enter with intent)	Other Stealing	Fraud	Fraud by Computer	Fraud by Cheque	Fraud by Credit Card	Identity Fraud	Other Fraud	Handling Stolen Goods	Possess Property Suspected Stolen	Receiving Stolen Property	Possess etc. Tainted Property	Other Handling Stolen Goods	Offences Against Property	Drug Offences	Trafficking Drugs	Possess Drugs	Produce Drugs	Sell Supply Drugs	Other Drug Offences	Prostitution Offences	Found in Places Used for Purpose of Prostitution Offences	Have Interest in Premises Used for Prostitution Offences	Knowingly Participate in Provision Prostitution Offences	Public Soliciting	Procuring Prostitution	Permit Minor to be at a Place Used for Prostitution Offences	Advertising Prostitution	Other Prostitution Offences	Liquor (excl. Drunkenness)	Gaming Racing & Betting Offences	Breach Domestic Violence Protection Order	Trespassing and Vagrancy	Weapons Act Offences	Unlawful Possess Concealable Firearm	Unlawful Possess Firearm - Other	Bomb Possess and/or use of	Possess and/or use other weapons; restricted items	Weapons Act Offences - Other	Good Order Offences	Disobey Move-on Direction	Resist Incite Hinder Obstruct Police	Fare Evasion	Public Nuisance	Stock Related Offences	Traffic and Related Offences	Dangerous Operation of a Vehicle	Drink Driving	Disqualified Driving	Interfere with Mechanism of Motor Vehicle	Miscellaneous Offences	Other Offences
882	MAR13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	APR13	Adult	Female	0	1	0	0	0	0	1	208	12	90	24	82	5	0	5	5	0	5	25	1	0	2	22	244	78	61	58	3	5	12	3	87	51	488	26	316	35	111	185	9	1	57	3	115	62	23	8	31	0	954	726	4	307	22	10	383	4	1	0	3	0	0	0	0	0	114	0	127	22	28	0	4	0	14	10	677	10	303	31	333	3	664	15	464	185	0	9	2374
884	APR13	Adult	Male	4	6	4	0	0	0	2	631	45	291	97	198	115	23	92	61	39	22	101	10	13	20	58	918	504	291	269	22	68	145	8	567	258	1060	40	387	210	423	518	14	14	126	11	353	195	61	21	107	6	3110	2797	20	1245	100	120	1312	2	0	2	0	0	0	0	0	0	369	0	790	152	246	8	23	0	108	107	2546	83	954	76	1433	12	2485	88	1679	717	1	132	9531
885	APR13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3
886	APR13	Juvenile	Female	0	2	2	0	0	0	0	83	0	34	10	39	1	0	1	13	2	11	11	7	0	0	4	110	87	51	49	2	6	30	2	83	63	239	15	160	40	24	21	0	0	15	0	6	17	8	0	9	0	512	67	0	31	0	0	36	0	0	0	0	0	0	0	0	0	8	0	1	46	4	0	0	0	4	0	105	1	47	7	50	0	13	2	8	3	0	38	282
887	APR13	Juvenile	Male	0	3	2	0	0	0	1	123	2	44	17	60	44	4	40	31	13	18	17	0	0	0	17	218	441	211	208	3	43	187	11	318	197	581	39	185	196	161	22	2	0	9	0	11	77	38	6	33	0	1647	342	0	152	5	18	167	0	0	0	0	0	0	0	0	0	33	0	4	116	34	0	0	0	22	12	292	1	133	34	124	0	32	11	14	7	0	66	919
888	APR13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	MAY13	Adult	Female	0	1	1	0	0	0	0	202	13	74	26	89	5	0	5	7	3	4	19	0	0	2	17	234	53	41	32	9	3	9	4	68	45	539	24	363	19	133	300	6	5	119	19	151	99	42	10	47	0	1108	940	9	361	25	48	497	3	0	0	3	0	0	0	0	0	152	0	128	20	29	0	5	0	10	14	710	11	303	48	348	5	647	16	423	208	0	15	2649
890	MAY13	Adult	Male	0	5	2	0	1	0	2	614	39	276	97	202	160	38	122	64	44	20	121	9	2	14	96	964	558	317	308	9	64	177	9	688	249	1056	71	407	166	412	590	17	29	212	22	310	279	102	30	145	2	3429	3358	34	1458	107	158	1601	5	0	1	1	1	0	0	0	2	420	0	871	161	263	12	35	0	108	108	2622	83	959	114	1466	22	2346	74	1556	715	1	129	10197
891	MAY13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	2	0	1	1	0	0	15
892	MAY13	Juvenile	Female	0	0	0	0	0	0	0	79	5	38	9	27	1	0	1	10	1	9	5	0	0	3	2	95	36	19	19	0	2	15	1	65	28	193	11	131	22	29	29	0	0	25	0	4	14	9	1	4	0	366	102	0	50	1	4	47	0	0	0	0	0	0	0	0	0	14	0	1	32	5	0	0	0	3	2	118	2	47	7	62	0	6	1	4	1	0	23	301
893	MAY13	Juvenile	Male	1	0	0	0	0	0	0	131	2	56	29	44	62	10	52	21	7	14	17	0	0	2	15	232	362	196	194	2	47	119	8	296	107	462	25	191	107	139	29	2	0	17	0	10	69	36	11	22	0	1333	410	1	195	6	21	187	0	0	0	0	0	0	0	0	0	25	0	13	105	35	0	0	0	28	7	321	3	143	32	143	0	41	16	19	6	0	41	991
894	MAY13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	JUN13	Adult	Female	0	3	1	0	0	0	2	194	6	72	36	80	4	0	4	9	8	1	31	2	0	3	26	241	60	47	43	4	2	11	0	71	31	467	22	299	22	124	155	6	1	13	7	128	63	22	5	36	0	847	826	3	347	13	33	430	9	2	1	4	0	0	1	0	1	138	0	120	40	33	0	6	0	11	16	680	9	313	26	332	5	659	11	433	215	0	12	2522
896	JUN13	Adult	Male	3	6	4	1	0	0	1	601	42	230	112	217	122	29	93	78	49	29	92	13	0	17	62	902	562	302	270	32	72	188	7	395	249	1043	53	395	217	378	537	14	22	176	9	316	206	81	17	104	4	2999	2712	20	1252	96	89	1255	1	0	0	1	0	0	0	0	0	404	0	857	164	251	4	43	4	100	100	2787	87	1010	102	1588	22	2334	81	1572	678	3	123	9655
897	JUN13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	3	0	2	1	0	0	6
898	JUN13	Juvenile	Female	0	0	0	0	0	0	0	94	1	33	12	48	1	0	1	15	12	3	5	1	0	1	3	115	67	38	35	3	5	24	1	64	67	228	12	166	27	23	16	0	0	7	0	9	14	8	1	5	0	457	100	0	50	1	0	49	0	0	0	0	0	0	0	0	0	14	0	2	23	2	0	0	0	2	0	118	0	45	11	62	0	6	0	5	0	1	28	293
899	JUN13	Juvenile	Male	0	0	0	0	0	0	0	116	1	45	22	48	35	12	23	22	10	12	22	3	0	1	18	195	387	200	197	3	30	157	4	266	153	534	26	247	104	157	45	1	0	38	0	6	91	43	14	33	1	1480	356	0	167	5	18	166	0	0	0	0	0	0	0	0	0	25	0	4	114	40	1	1	0	24	14	306	8	125	44	129	0	46	13	20	11	2	64	955
900	JUN13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	JUL13	Adult	Female	1	2	2	0	0	0	0	225	12	86	35	92	2	0	2	9	5	4	36	2	0	1	33	275	85	74	70	4	2	9	0	81	57	547	8	344	37	158	241	5	4	88	4	140	141	41	33	67	0	1152	1147	6	479	25	41	596	5	0	0	4	0	0	0	0	1	217	0	128	49	44	2	4	0	19	19	772	10	375	36	351	13	774	16	442	316	0	5	3154
902	JUL13	Adult	Male	3	7	0	2	0	0	5	691	46	279	117	249	117	21	96	64	22	42	102	13	3	16	70	984	642	303	287	16	146	193	14	751	260	1096	38	399	215	444	497	16	43	195	4	239	252	75	32	142	3	3512	3577	21	1646	116	123	1671	1	0	0	1	0	0	0	0	0	503	0	940	181	259	11	41	1	92	114	2854	75	1110	111	1558	51	2885	88	1760	1037	0	173	11424
903	JUL13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	5
904	JUL13	Juvenile	Female	0	0	0	0	0	0	0	66	4	36	8	18	3	0	3	8	2	6	3	1	0	0	2	80	76	30	26	4	6	40	0	83	37	232	7	176	19	30	17	0	0	11	1	5	24	10	4	8	2	469	105	0	45	0	2	58	0	0	0	0	0	0	0	0	0	12	0	3	30	7	0	1	0	4	2	77	0	29	13	35	0	10	0	10	0	0	18	262
905	JUL13	Juvenile	Male	0	1	1	0	0	0	0	104	3	41	28	32	49	11	38	34	8	26	21	2	0	1	18	209	563	279	275	4	47	237	7	430	189	526	30	176	175	145	70	3	0	49	3	15	78	39	10	28	1	1863	405	0	184	12	16	193	0	0	0	0	0	0	0	0	0	27	0	5	124	47	1	2	0	30	14	279	1	128	27	123	0	45	16	23	6	0	32	964
906	JUL13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
907	AUG13	Adult	Female	1	2	2	0	0	0	0	238	11	89	32	106	1	0	1	5	3	2	37	2	0	4	31	284	88	58	52	6	17	13	3	87	56	569	31	301	32	205	391	15	4	154	13	205	100	37	13	50	0	1294	1230	12	499	25	44	650	5	0	0	3	0	0	0	0	2	193	0	163	35	30	2	1	0	13	14	820	5	379	48	388	3	833	13	518	302	0	10	3322
908	AUG13	Adult	Male	4	11	4	0	2	0	5	693	46	318	110	219	160	38	122	76	45	31	127	17	5	27	78	1071	623	371	339	32	59	193	16	956	307	1254	40	306	285	623	467	23	13	155	14	262	255	71	28	154	2	3878	3933	32	1811	143	90	1857	5	1	0	3	0	0	0	0	1	474	0	956	171	282	10	38	1	103	130	3335	81	1307	126	1821	30	3034	109	1832	1093	0	145	12365
909	AUG13	Adult	Not Stated	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	2	1	0	0	4
910	AUG13	Juvenile	Female	0	0	0	0	0	0	0	95	1	40	10	44	4	0	4	11	4	7	3	1	0	0	2	113	80	33	31	2	9	38	0	59	48	263	7	193	14	49	49	1	0	24	0	24	27	15	3	9	0	526	112	1	51	0	2	58	0	0	0	0	0	0	0	0	0	13	0	6	36	2	0	0	0	1	1	102	0	35	9	58	0	10	3	4	3	0	24	305
911	AUG13	Juvenile	Male	0	1	1	0	0	0	0	121	4	56	28	33	52	9	43	21	12	9	18	0	0	4	14	213	430	261	259	2	33	136	11	355	233	592	22	186	213	171	30	0	0	20	1	9	90	30	8	52	0	1741	507	1	238	4	28	236	0	0	0	0	0	0	0	0	0	26	0	13	130	51	0	0	1	28	22	343	2	154	31	156	0	47	18	20	9	0	45	1162
912	AUG13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	SEP13	Adult	Female	0	1	1	0	0	0	0	208	11	74	37	86	6	0	6	17	13	4	30	1	0	3	26	262	63	51	45	6	4	8	0	95	47	478	20	294	22	142	197	5	5	50	1	136	73	33	9	31	0	953	960	5	406	22	29	498	3	0	0	2	1	0	0	0	0	144	0	127	29	30	0	1	0	16	13	753	12	330	40	371	4	760	10	460	290	0	11	2821
914	SEP13	Adult	Male	2	9	8	0	0	0	1	657	49	281	112	215	146	40	106	65	46	19	106	11	3	20	72	985	465	280	252	28	46	139	16	531	235	1017	51	319	200	447	439	28	22	159	9	221	209	66	24	117	2	2912	3359	21	1551	119	94	1574	3	0	0	1	1	0	0	0	1	437	0	985	187	279	8	31	0	126	114	3031	91	1120	146	1674	21	2815	92	1763	960	0	142	11259
915	SEP13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	2	1	0	0	5
916	SEP13	Juvenile	Female	0	0	0	0	0	0	0	65	1	28	5	31	8	0	8	37	6	31	4	1	0	0	3	114	79	32	31	1	10	37	1	80	39	247	7	191	15	34	20	0	0	11	0	9	20	10	4	6	0	486	110	0	46	0	2	62	0	0	0	0	0	0	0	0	0	8	0	0	31	5	0	0	0	4	1	164	3	50	25	86	0	11	3	6	1	1	17	346
917	SEP13	Juvenile	Male	0	1	1	0	0	0	0	137	11	52	29	45	31	4	27	25	8	17	27	2	0	1	24	221	374	201	200	1	45	128	12	291	165	500	31	159	145	165	47	0	0	32	0	15	78	33	15	29	1	1467	425	1	203	7	12	202	0	0	0	0	0	0	0	0	0	17	0	10	171	44	0	2	0	29	13	332	5	116	57	154	0	41	11	22	8	0	66	1106
918	SEP13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
919	OCT13	Adult	Female	0	0	0	0	0	0	0	220	10	76	44	90	16	2	14	7	5	2	24	1	0	4	19	267	48	39	32	7	0	9	0	86	32	602	27	327	17	231	302	23	5	114	10	150	96	25	25	46	0	1166	1113	6	474	34	28	571	6	0	0	4	0	0	0	0	2	146	0	153	41	40	1	1	0	15	23	812	11	362	51	388	7	785	8	459	317	1	10	3113
920	OCT13	Adult	Male	1	3	2	0	0	0	1	707	33	290	147	237	124	30	94	83	64	19	122	12	1	18	91	1040	457	227	207	20	53	177	12	526	198	1069	63	347	208	451	456	20	18	185	34	199	192	75	19	97	1	2910	3669	46	1664	150	130	1679	0	0	0	0	0	0	0	0	0	430	0	1021	191	320	10	43	0	135	132	3033	60	1099	134	1740	28	2605	88	1576	941	0	196	11493
921	OCT13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	5	1	1	3	0	0	8
922	OCT13	Juvenile	Female	0	0	0	0	0	0	0	85	4	38	19	24	3	0	3	11	6	5	6	2	0	1	3	105	56	29	27	2	3	24	1	68	51	276	13	195	27	41	17	0	0	16	0	1	22	13	0	9	0	491	87	0	42	1	2	42	0	0	0	0	0	0	0	0	0	14	0	0	23	5	0	0	0	4	1	116	3	47	18	48	0	5	1	3	1	0	31	281
923	OCT13	Juvenile	Male	0	0	0	0	0	0	0	105	5	36	25	39	38	6	32	35	25	10	15	1	0	1	13	193	431	217	215	2	25	189	7	274	150	453	31	183	118	121	44	2	0	35	0	7	63	30	11	22	0	1422	456	0	189	10	55	202	0	0	0	0	0	0	0	0	0	29	0	5	123	55	0	5	1	35	14	347	4	153	46	144	0	46	15	23	8	0	59	1120
924	OCT13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	NOV13	Adult	Female	1	0	0	0	0	0	0	209	9	85	27	88	6	1	5	3	0	3	26	1	1	5	19	245	61	52	45	7	3	6	2	85	34	540	25	340	17	158	223	8	19	57	12	127	57	18	10	29	0	1002	1067	4	448	33	33	549	6	0	1	3	1	0	0	0	1	157	0	150	33	34	1	4	0	15	14	850	12	358	54	426	5	801	10	485	306	0	6	3109
926	NOV13	Adult	Male	6	6	2	0	3	0	1	748	50	313	131	254	168	39	129	53	36	17	130	10	5	34	81	1111	522	292	264	28	67	163	14	507	242	1010	61	406	177	366	386	13	18	142	9	204	227	85	17	124	1	2908	3420	20	1557	126	111	1606	0	0	0	0	0	0	0	0	0	466	0	1011	150	298	11	41	2	105	139	3308	79	1186	188	1855	36	2739	96	1755	886	2	165	11593
927	NOV13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	1	1	0	0	4
928	NOV13	Juvenile	Female	0	0	0	0	0	0	0	80	2	36	10	32	2	2	0	5	5	0	4	0	0	0	4	91	55	25	24	1	4	26	0	73	35	213	9	169	10	25	14	0	0	11	0	3	18	8	1	9	0	408	90	0	43	0	2	45	0	0	0	0	0	0	0	0	0	14	0	1	16	4	0	0	0	3	1	140	8	29	23	80	0	11	0	11	0	0	31	307
929	NOV13	Juvenile	Male	0	0	0	0	0	0	0	126	6	51	21	48	46	4	42	28	16	12	22	1	0	7	14	222	398	188	186	2	26	184	7	434	194	448	34	152	132	130	37	0	0	26	2	9	78	30	5	40	3	1596	447	0	209	4	11	223	0	0	0	0	0	0	0	0	0	16	0	11	151	38	0	2	0	24	12	477	17	139	34	287	0	37	8	25	4	0	41	1218
930	NOV13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	DEC13	Adult	Female	1	1	1	0	0	0	0	210	11	75	36	88	8	0	8	6	3	3	38	1	0	9	28	264	95	68	63	5	5	22	2	86	35	651	19	445	31	156	227	5	2	97	7	116	85	25	14	46	0	1181	1022	2	436	23	27	534	5	0	0	1	1	0	0	0	3	156	0	175	36	33	1	2	0	16	14	835	11	374	42	408	6	786	12	467	306	1	12	3066
932	DEC13	Adult	Male	4	5	5	0	0	0	0	712	43	341	105	223	176	35	141	53	31	22	129	20	15	30	64	1079	438	218	190	28	50	170	16	441	175	1112	65	444	209	394	454	8	23	201	11	211	231	84	25	120	2	2867	3634	15	1719	115	91	1694	7	0	0	1	0	6	0	0	0	477	0	1131	180	328	12	60	0	126	130	3438	106	1315	110	1907	22	2872	98	1826	947	1	149	12238
933	DEC13	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	1	0	0	4
934	DEC13	Juvenile	Female	0	0	0	0	0	0	0	69	2	30	9	28	5	0	5	4	2	2	1	0	0	0	1	79	49	31	31	0	5	13	0	74	30	259	5	190	35	29	22	0	0	9	0	13	33	22	5	4	2	467	79	0	40	0	1	38	0	0	0	0	0	0	0	0	0	10	0	3	38	8	0	0	0	6	2	135	3	49	13	70	0	9	3	4	2	0	45	327
935	DEC13	Juvenile	Male	0	0	0	0	0	0	0	133	4	51	27	51	37	4	33	26	16	10	18	0	0	3	15	214	334	167	160	7	27	140	7	280	155	454	40	152	147	115	43	6	0	27	1	9	91	47	10	31	3	1364	414	2	179	9	18	206	0	0	0	0	0	0	0	0	0	27	0	19	141	30	1	0	0	18	11	353	3	156	39	155	0	40	7	24	8	1	50	1074
936	DEC13	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	JAN14	Adult	Female	0	2	1	0	0	0	1	224	17	91	32	84	5	1	4	12	6	6	36	6	0	4	26	279	65	40	36	4	7	18	1	89	44	530	20	308	26	176	233	5	2	76	12	138	84	29	8	47	0	1046	1112	11	450	26	24	601	8	0	0	4	2	0	0	1	1	142	0	181	30	45	0	5	0	19	21	939	17	429	41	452	3	714	11	444	259	0	6	3180
938	JAN14	Adult	Male	1	8	4	2	0	0	2	695	38	337	104	216	151	32	119	39	25	14	125	15	2	34	74	1019	522	260	227	33	61	201	11	647	208	1128	64	405	183	476	483	9	14	188	8	264	221	74	27	111	9	3220	3248	15	1471	114	87	1561	3	0	1	2	0	0	0	0	0	437	0	1191	149	292	13	48	0	110	121	3449	87	1371	130	1861	17	2670	98	1663	908	1	165	11621
939	JAN14	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	2
940	JAN14	Juvenile	Female	0	0	0	0	0	0	0	65	3	30	8	24	3	0	3	2	0	2	5	0	0	4	1	75	71	42	41	1	6	23	2	71	53	244	21	181	21	21	28	1	0	22	0	5	38	26	1	11	0	507	84	0	40	2	1	41	0	0	0	0	0	0	0	0	0	12	0	2	30	6	0	1	0	2	3	140	1	47	13	79	0	9	2	6	1	0	36	319
941	JAN14	Juvenile	Male	1	0	0	0	0	0	0	135	4	59	26	46	44	15	29	18	10	8	18	0	0	1	17	216	388	236	231	5	32	120	4	307	162	489	52	153	150	134	59	2	0	50	0	7	82	40	8	33	1	1491	313	0	141	6	7	159	0	0	0	0	0	0	0	0	0	25	0	17	125	28	0	1	0	18	9	411	9	167	31	204	0	51	13	27	11	0	44	1014
942	JAN14	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	FEB14	Adult	Female	1	3	1	0	0	0	2	180	22	60	24	74	3	1	2	17	14	3	21	2	1	2	16	225	65	39	38	1	8	18	2	82	47	559	27	365	23	144	247	21	2	97	3	124	55	22	8	25	0	1057	1025	2	434	26	26	537	2	0	0	2	0	0	0	0	0	118	0	132	38	24	0	2	0	12	10	700	11	314	35	340	6	592	7	373	212	0	6	2643
944	FEB14	Adult	Male	6	5	3	0	1	0	1	652	38	316	85	213	166	35	131	72	57	15	142	11	8	35	88	1043	497	302	269	33	51	144	18	504	230	1109	44	411	192	462	599	26	6	248	18	301	190	59	17	110	4	3147	3149	9	1427	130	79	1504	5	0	0	2	0	1	0	0	2	340	0	989	156	297	8	49	0	88	152	2801	75	1143	164	1419	32	2293	93	1484	716	0	103	10165
945	FEB14	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	FEB14	Juvenile	Female	0	0	0	0	0	0	0	68	1	35	5	27	5	2	3	8	1	7	2	0	0	1	1	83	51	32	31	1	3	16	0	50	36	215	4	153	21	37	18	1	0	16	0	1	17	9	2	6	0	387	92	0	41	1	3	47	0	0	0	0	0	0	0	0	0	9	0	1	37	5	0	0	0	5	0	114	0	42	17	55	0	7	0	7	0	0	21	286
947	FEB14	Juvenile	Male	0	0	0	0	0	0	0	101	1	44	17	39	39	7	32	24	20	4	20	2	0	0	18	184	469	270	266	4	26	173	17	245	191	428	21	147	153	107	27	0	0	23	0	4	70	34	7	29	0	1447	342	0	154	2	13	173	0	0	0	0	0	0	0	0	0	26	0	17	113	31	1	0	0	21	9	328	2	140	47	139	0	48	18	27	3	0	26	931
